sample_id,n_match_genomes_fmg,avg_f_match,avg_median_abund,n_unique_weighted
SRR1873849,2780,0.005412420998319622,2.029496402877698,327885
SRR1873853,2379,0.00551217160067865,13.079865489701556,440154
SRR1873854,1626,0.0054320749933605365,19.091943419434195,304560
SRR1873861,2134,0.005644270328608254,2.852858481724461,377813
SRR1873862,1756,0.0055588222763742964,3.874145785876993,360044
SRR1873863,2251,0.0050605700800684505,3.1634828964904487,412212
SRR1873864,2130,0.005328036669058613,4.357276995305164,408875
SRR1873865,2324,0.005178140096361503,3.2398881239242683,405192
SRR1873866,2202,0.005211468832316997,3.355131698455949,379112
SRR1916583,34912,0.009542570877247051,3.4967346471127407,489893
SRR1916815,30634,0.00891016600852609,4.797430959065091,497577
SRR1916824,31963,0.007041354886957819,5.262459719050152,456410
SRR1916840,41389,0.007198684110237743,2.8584285679769987,427103
SRR1917054,18924,0.005913555176546072,4.428846966814627,201397
SRR1917065,33604,0.008281655631537412,3.144655398166885,546733
SRR1917097,35733,0.009501107840508456,3.8560574259088236,651314
SRR1917151,38406,0.008860804766320576,4.20226006353174,621979
SRR1917152,26856,0.006328024134405542,4.629970956210903,273910
SRR1917156,46387,0.006831596938408749,3.2983271175113718,464091
SRR1917302,50785,0.007422290752866441,2.7714777985625676,929760
SRR1917310,55999,0.010949814921048313,1.8310326970124466,593067
SRR1917411,65511,0.011553178036649878,1.8992917220008854,718076
SRR1919339,62229,0.012777532265560524,2.110961127448617,771342
SRR19524207,2378,0.019700226054972854,1.8980235492010094,63141
SRR19524209,1326,0.02011689962596946,1.5769230769230769,46460
SRR19524217,4092,0.018609213747569704,1.6008064516129032,199984
SRR19715298,9411,0.011971471047833604,1.2803102752098607,240425
SRR19715299,12166,0.012193495447462076,1.4034604635870458,336046
SRR19715300,8806,0.01268658085412646,1.4848966613672496,265492
SRR19715301,10252,0.01341520625493392,1.5949570815450644,452349
SRR19715302,18261,0.011396325150409064,1.3428344559443623,580280
SRR19715303,11273,0.014316278462353704,1.9783110086046305,692555
SRR19715305,10728,0.012948301401352424,1.3775167785234899,259399
SRR19715306,11252,0.011551698101813425,1.2899484536082475,339553
SRR19721626,5979,0.0193408634306674,2.0555276802140825,268207
SRR19721627,5324,0.013491214762563692,2.84992486851991,288544
SRR19721628,7464,0.01917111306158184,2.02518756698821,325290
SRR19721629,6098,0.019432273870748636,2.130042636930141,271190
SRR19721630,7357,0.0175844168316479,1.9295229033573467,231456
SRR19721631,7393,0.0182508990613126,1.8955092655214392,239735
SRR19721632,7016,0.021053474995792205,2.1209378563283923,283899
SRR19721633,6811,0.022634070925180723,1.8141242108354132,207333
SRR19721634,6639,0.019860442843540445,2.1555957222473263,308476
SRR19721635,5526,0.02079426715594789,1.9954759319580166,233845
SRR19721636,5282,0.019283690161809166,2.0304808784551307,240079
SRR19721637,9128,0.0175724397404313,2.285988168273444,506202
SRR19721638,5503,0.0223247454464015,2.0945847719425768,193371
SRR19721639,6536,0.016005587396576072,2.169981640146879,285721
SRR19721640,5078,0.016727431853684638,2.870618353682552,343143
SRR19721641,5874,0.018531431110355864,2.0343888321416412,250186
SRR19721642,5249,0.017973118327632955,1.9597066107830063,260382
SRR19721643,5504,0.01890627623531606,2.3195857558139537,289829
SRR19721644,7320,0.018081618577889987,2.2420765027322402,368544
SRR19759399,7499,0.027702608287051234,1.8917855714095213,363928
SRR19759410,5641,0.03036013325093849,1.7628080127636945,268309
SRR19759414,11650,0.025299486855135143,2.256824034334764,832428
SRR19759426,10091,0.027712034773680394,1.9868694876622732,570561
SRR19759434,21355,0.020823221796667245,2.6831421212830717,2109856
SRR19759440,10296,0.029222908174144357,1.904477466977467,514235
SRR19759444,10153,0.025319575727544938,1.892790308283266,616885
SRR19759445,11554,0.020242846528028588,1.9193785701921413,624658
SRR19759452,9807,0.026268205281438663,1.868104415213623,481854
SRR19759466,13187,0.018845110745524574,1.806324410404186,647455
SRR19981115,7159,0.01698290893012683,2.5291241793546586,491209
SRR19981116,5585,0.019747323737825468,1.8280214861235453,485146
SRR19981121,8193,0.019945660634958864,2.099536189430001,505907
SRR2083214,5070,0.004985659324965105,1.860355029585799,12512
SRR2083222,4633,0.005924806318127092,1.4792790848262465,9498
SRR2107128,20645,0.008693999779653617,1.8268345846451925,359560
SRR2107133,19518,0.00866766832235352,1.7762834306793729,317547
SRR2107174,19564,0.007435630112659845,2.504625843385811,254819
SRR2107175,19445,0.007434690933007003,2.376189251735665,239779
SRR2107176,23631,0.008230432555802577,1.5602386695442427,260196
SRR2107177,25270,0.008270986858242365,1.600791452314998,295916
SRR2107178,20533,0.006353132428427532,1.441411386548483,204284
SRR2107179,20868,0.00638305526338156,1.4994968372627948,219296
SRR2107181,26113,0.006832986347863685,1.6943476429364683,291261
SRR2107182,24983,0.00713062649934209,1.7669615338430134,316843
SRR2107210,34170,0.008194148309367738,1.3580333625987708,230999
SRR2107212,30020,0.00821485726593787,1.2308294470353098,160022
SRR2107213,36121,0.008685850414569138,1.2998532709504167,222557
SRR2107216,30667,0.009834036777695919,1.5089183813219422,310206
SRR2107218,29653,0.009489414338080294,2.037921964050855,283554
SRR2107219,29020,0.009429474896169281,1.9899207443142661,266203
SRR2145438,4731,0.010419559294607266,2.6379201014584654,94703
SRR2308827,38476,0.009070759874477169,1.4349724503586652,330040
SRR2308974,41512,0.008518546998058655,1.503733860088649,335126
SRR2753156,17477,0.006395240609263931,3.0363334668421356,302302
SRR2753157,18976,0.006679358691293122,3.078414839797639,309877
SRR2753158,17864,0.006737793472736873,2.7949507389162562,265730
SRR3132142,456,0.005101055544144787,1.0581140350877194,3404
SRR3182020,2376,0.005323254903595703,3.258417508417508,49407
SRR3182021,2852,0.005241812105883044,3.351858345021038,61608
SRR3182022,2548,0.005207830643190877,2.8434065934065935,47399
SRR3182023,12441,0.005634138499825594,4.141467727674624,473769
SRR3182025,3400,0.005140751256124079,3.246176470588235,70208
SRR3182026,3314,0.005120821081570059,3.2429088714544356,69476
SRR3182294,11992,0.00795212142981066,2.6367161440960643,205532
SRR3183533,122,0.013069269472803473,1.3934426229508197,562
SRR3183650,1963,0.010099804834818983,2.0178298522669382,20643
SRR3183651,1954,0.010076967880584018,1.9518935516888434,20653
SRR3183876,1948,0.00579343811856911,3.0713552361396306,28585
SRR3183877,2117,0.0056505425213804,2.940009447331129,30171
SRR3183878,3221,0.005313961303877325,4.263272275690779,50510
SRR3183879,3176,0.00536109828188957,3.9584382871536525,49348
SRR3187432,19829,0.00626537338530135,4.697513742498361,306197
SRR3211752,903,0.005222877138402591,1.6002214839424143,14255
SRR3211753,544,0.006051651268926633,1.693014705882353,9130
SRR3211754,684,0.005507273053695563,1.6878654970760234,10389
SRR3211755,832,0.00506165878751026,1.4296875,11571
SRR3211756,917,0.005116687425772412,1.7202835332606325,16250
SRR3211757,885,0.0050412138230954305,2.037853107344633,12422
SRR3211758,787,0.005110845244245057,1.6041931385006354,12286
SRR3211759,1196,0.00394575554654874,1.3411371237458194,9251
SRR3211760,857,0.0051932095234531895,1.424737456242707,13944
SRR3211761,907,0.004932349557486105,1.3136714443219404,13299
SRR3211762,689,0.005384236395800465,1.5007256894049348,11975
SRR3211763,983,0.004592813507307629,1.3967446592065107,11430
SRR3211764,584,0.005521304411901116,1.5017123287671232,9401
SRR3211765,800,0.0049759741321945584,1.59,12174
SRR3211766,756,0.005177902591906497,1.5105820105820107,12552
SRR3211767,556,0.005651546270967957,1.664568345323741,9703
SRR3211768,876,0.0051726801450966125,1.4149543378995433,13972
SRR3211769,827,0.005160618643163276,1.467956469165659,12251
SRR3211770,1270,0.003947766311650629,1.297244094488189,9385
SRR3211771,877,0.005027672131980895,1.3836944127708095,13211
SRR3211772,655,0.005409928409223163,1.567175572519084,10682
SRR3211773,894,0.0049880371455921614,1.4988814317673378,13897
SRR3211774,724,0.005489489801975434,1.8839779005524862,10913
SRR3211775,644,0.005456716937935865,1.5815217391304348,10978
SRR3211776,860,0.005007936884468651,1.5482558139534883,13455
SRR3211777,715,0.005269687161630485,1.5951048951048952,11468
SRR3211778,636,0.0054195791637459845,1.496069182389937,9982
SRR3211779,742,0.00554219415343057,1.5606469002695418,10929
SRR3211780,1491,0.003649785139111719,1.1398390342052314,9330
SRR3211781,3326,0.0034853857642508416,1.151232711966326,23583
SRR3211782,949,0.004958290245748299,1.6332982086406744,16125
SRR3211783,662,0.005445771566181771,1.5740181268882176,12114
SRR3211784,1041,0.005150405788711528,1.3429394812680115,14734
SRR3211785,340,0.006562619265834813,1.4794117647058824,5436
SRR3211786,955,0.004148019198233382,5.849214659685864,7308
SRR3211787,960,0.004482631779943785,1.0739583333333333,11569
SRR3211788,692,0.005422782777661804,1.4169075144508672,11173
SRR3211789,752,0.005547846617523247,1.413563829787234,11186
SRR3211790,690,0.005242112284007508,1.617391304347826,10486
SRR3211791,1023,0.004446382376677836,1.0562072336265884,12370
SRR3211792,906,0.004916798087836179,1.585540838852097,11256
SRR3211793,1017,0.004960956518712863,1.4823008849557522,14533
SRR3211794,778,0.0052955766128602285,1.4537275064267352,12406
SRR3211795,1496,0.0038674809049307497,1.3439171122994653,9329
SRR3211796,1170,0.00396263243711308,1.406837606837607,9317
SRR3211797,720,0.005358144614980926,1.5416666666666667,10518
SRR3211798,641,0.005225585835654792,1.7698907956318253,8803
SRR3211799,851,0.00510126628957237,1.5217391304347827,14224
SRR3211800,847,0.005142833965357109,1.5590318772136953,13642
SRR3211801,754,0.0049939521983863875,1.4230769230769231,8885
SRR3211802,666,0.005405012391438016,1.68993993993994,11566
SRR3211803,695,0.005506500820145115,1.4467625899280576,11045
SRR3211804,924,0.005158693294584157,1.3587662337662338,14168
SRR3211805,794,0.005210375859187161,1.4086901763224182,12771
SRR3211806,786,0.0050627244523898775,1.5235368956743003,11924
SRR3211807,1349,0.003906869975450552,1.3580429948109711,10217
SRR3211808,1504,0.003778498751766599,1.3251329787234043,11738
SRR3211809,888,0.005084262692224404,2.261824324324324,14978
SRR3211810,752,0.00535659269932099,1.4341755319148937,10930
SRR3211811,904,0.005035836234877203,1.517146017699115,14467
SRR3211812,982,0.005242603637289268,1.480142566191446,14658
SRR3211813,908,0.0040592514005872195,6.003854625550661,7109
SRR3211814,729,0.005338713044829983,1.43278463648834,11690
SRR3211815,684,0.0055242124299807426,1.4919590643274854,11592
SRR3341746,13700,0.00464445973578253,1.543175182481752,41102
SRR3341747,11283,0.004613768150715752,1.6679074714171762,36503
SRR3341855,53425,0.0065848969557410295,2.5661675245671502,488872
SRR341699,7565,0.015926754480257578,1.719960343688037,235797
SRR3719568,40452,0.014889240940255842,2.1166938593889055,840844
SRR3719569,37973,0.014884619750357255,2.4215758565296395,942827
SRR3736995,4487,0.017916135828009445,2.0363271673724093,157667
SRR3933176,3208,0.007788530398146261,3.8061097256857854,104312
SRR3933279,6378,0.007158789502963539,2.3339604891815617,127610
SRR3933375,5526,0.010248485565785637,2.914857039449873,329394
SRR3933377,7305,0.011639031485813309,2.780971937029432,293617
SRR3944680,38414,0.006047679759530389,1.302637059405425,125770
SRR3961733,9172,0.009985280173639165,2.4236262538159616,459442
SRR3961734,4933,0.009641959197483896,4.893472531927833,360182
SRR3961739,10413,0.00858858621845609,3.2134831460674156,324364
SRR3961740,10300,0.006098401287258336,1.8196601941747572,246133
SRR3961741,9728,0.005569826429114927,7.483192845394737,287266
SRR3961742,5513,0.007755275855901842,5.306003990567749,345888
SRR3961743,4389,0.008659089259141843,3.7527910685805423,185803
SRR4030105,85102,0.008561835437426614,1.4576625696223355,704081
SRR4048936,15185,0.007914002311199349,2.5763911755021405,423141
SRR4048937,5065,0.006996281788516706,6.879269496544916,379875
SRR4048938,6061,0.0041972146387947145,16.107737997030192,433235
SRR4069403,6178,0.004854404404553108,1.614195532534801,14736
SRR4069404,14098,0.005448164977050139,1.8727479075046105,45687
SRR413741,4232,0.01527880202948809,2.271266540642722,266834
SRR4305066,3148,0.012144865568465689,4.06210292249047,103271
SRR4305098,1780,0.018107550691142508,5.949438202247191,64151
SRR4305336,3991,0.010228267775984448,1.3886244049110499,70326
SRR4408083,1183,0.016371118730608567,2.930684699915469,40784
SRR4408133,4512,0.009902700621371203,2.713098404255319,181669
SRR4408187,10389,0.010265413991484963,1.8542689383001252,165869
SRR4408209,3566,0.014846883177872267,2.698962422882782,126092
SRR490742,4986,0.00555877723375215,1.2027677496991576,44016
SRR490743,8679,0.005487139979800848,1.2921995621615394,72038
SRR490744,4722,0.0058469972081148305,1.187420584498094,37492
SRR490745,9565,0.005848611457539496,1.2627809722948249,78823
SRR490746,5484,0.005396575023533207,1.2178154631655727,53585
SRR490747,6914,0.005693730597122692,1.327451547584611,50825
SRR490748,10151,0.004840267789509414,1.2796276228942962,99428
SRR490749,7631,0.004460695540727972,1.1119774603590618,52249
SRR5007354,33560,0.013030403986549864,2.614317640047676,1293980
SRR5106331,8649,0.011932789755804451,2.1222106601919295,387255
SRR5155749,1580,0.024672912921411636,1.8563291139240505,34213
SRR5155805,2045,0.025756631028344,2.0599022004889975,66434
SRR5155984,1823,0.03116733403099643,1.6398793198025232,42820
SRR5156158,2306,0.024712238689673167,1.7920641803989592,69980
SRR5164095,142,0.00620821746295976,131.82746478873239,29105
SRR5164118,575,0.017803704101846004,2.686086956521739,33398
SRR5164128,562,0.011809434259759062,6.266903914590747,48908
SRR5164238,267,0.008192535730610986,10.164794007490636,15829
SRR5164272,1104,0.01400465525757647,5.04393115942029,66699
SRR5164302,973,0.009569938431603727,10.204522096608427,90673
SRR5164328,395,0.011117926038609754,5.954430379746835,17314
SRR5164406,570,0.015363094060295797,4.333333333333333,16749
SRR5165810,1108,0.023171062940923876,1.3736462093862816,13146
SRR5166508,41640,0.010348636928055766,2.3530499519692603,725822
SRR5214155,35707,0.007069682866871396,5.875052510712186,650618
SRR5216255,27366,0.007390062555366879,5.340842651465322,908765
SRR5216258,8889,0.00443601008673406,39.51361232984588,730832
SRR5237156,11312,0.009111810032163235,3.111209335219236,585386
SRR5240727,19443,0.015489870560723333,1.7274597541531658,299847
SRR5247126,47603,0.006189404896711551,6.710238850492616,2715980
SRR5248167,11086,0.005438993050878801,10.559624751939383,1572377
SRR5248299,3133,0.006923440303562141,10.42132141717204,493818
SRR5268667,30632,0.01357319960181105,1.7262666492556804,346957
SRR5275446,3318,0.023982958301186644,3.8884870403857748,297734
SRR5382222,6070,0.01288105192764268,5.18492586490939,98299
SRR5382223,6506,0.012124435632561199,1.1814478942514601,88106
SRR5382224,6312,0.011920476247846727,1.1648447401774398,84342
SRR5382225,5979,0.012828159965356453,1.20404749958187,91342
SRR5382226,6959,0.010708673206996958,1.1377353067969536,73513
SRR5382227,6256,0.012170742337548196,1.193813938618926,89278
SRR5382228,6792,0.011426796520068786,1.1777090694935217,83375
SRR5382229,6459,0.010710900411455471,2.2554575011611706,52746
SRR5382230,4530,0.013079472295518929,1.1400662251655629,33604
SRR5382231,6010,0.009591194704790817,1.080116472545757,28743
SRR5382232,6225,0.012355612469100103,4.561927710843373,90367
SRR5382233,6743,0.011603698602701967,3.776434821296159,83298
SRR5382234,3929,0.009637257941811018,2.6592008144566046,30231
SRR5382235,6089,0.013001969617866102,5.031121694859583,97247
SRR5382236,6514,0.012160524933894608,1.1925852011053117,86769
SRR5382237,6469,0.01163284798739612,4.395115164631319,87783
SRR5382238,3468,0.015909103504205192,5.9622260668973475,67351
SRR5382239,3936,0.015369285301123024,5.772738821138211,73524
SRR5382240,6054,0.012941547873110644,1.2205979517674266,95127
SRR5382241,6591,0.011335939272805044,3.806023365194963,79458
SRR5382242,6649,0.011697026166556886,1.1592720709881186,86094
SRR5382243,6446,0.01211593751156872,4.111929878994726,86586
SRR5382244,6941,0.010664438121547654,3.021322575997695,67902
SRR5382245,4999,0.012784621700081012,2.9407881576315265,54651
SRR5382246,5941,0.010919223657454633,2.197357347247938,47803
SRR5382247,6249,0.012549943643764015,1.1837093935029606,95036
SRR5382248,6215,0.012544739916329043,4.477715205148834,90080
SRR5382249,4898,0.00923340897018306,1.0913638219681503,37348
SRR5438753,15417,0.004769046252611338,2.5595122267626644,912633
SRR5465817,7880,0.0061809375807302626,1.2001269035532995,85616
SRR5465818,8030,0.006091331764749563,1.190348692403487,72418
SRR5468193,58435,0.0108826061512775,1.421434072045863,387884
SRR5468194,96342,0.013721991596305164,1.4754260862344564,949531
SRR5574506,9452,0.025978779882427225,1.4486352094794752,268237
SRR5574507,10224,0.024756453348593107,1.4589201877934272,287288
SRR5574508,10342,0.024505662615502282,1.4670760007735448,283837
SRR5650189,3334,0.023334974929110575,2.6228254349130173,139994
SRR5651431,4324,0.014549152095331442,2.3796253469010176,98014
SRR5651438,7870,0.010221166717199333,2.029796696315121,257936
SRR5720293,58273,0.012101927819717542,1.871441319307398,451216
SRR5788000,40304,0.012708617217130624,1.6030046645494245,264163
SRR5788051,52028,0.014891649000814472,2.4876028292457906,698849
SRR5788065,24627,0.013986658784112673,2.426442522434726,210254
SRR5788158,47502,0.012231906103905631,1.723401119952844,348547
SRR5788188,48748,0.011741742301523268,1.6606835152211372,384598
SRR5788211,41129,0.01238203202084312,1.7638892265797856,315061
SRR5788226,41730,0.011889290936407183,1.5156961418643662,231494
SRR5788247,32361,0.01230773632802147,2.1407403973919226,256305
SRR5788281,42494,0.01078482125374015,1.4886336894620418,222606
SRR5788335,36386,0.013486616855023127,1.8593277634254932,308235
SRR5788361,44682,0.013178924212288088,1.6495568685376663,303634
SRR5790601,357,0.02506394915051346,1.0392156862745099,4555
SRR5790606,211,0.03451259923299667,1.3341232227488151,11837
SRR5790613,584,0.030454575058049594,1.1207191780821917,11096
SRR5790618,239,0.03127646422079022,1.0648535564853556,5552
SRR5790624,295,0.02978221349231627,1.1203389830508474,7610
SRR5790635,194,0.0338367703894914,1.309278350515464,6918
SRR5790636,497,0.03591978389675872,1.1217303822937625,11375
SRR5808805,35843,0.005925867923399045,1.131322712942555,98774
SRR5808806,43958,0.006180653089502375,1.0944651712998772,118685
SRR5808807,35093,0.005873713146646741,1.09350867694412,86618
SRR5808808,39917,0.005928737618600393,1.160457950246762,114174
SRR5808809,35492,0.00590898463735471,1.1277752733010256,100706
SRR5808810,31905,0.005512424951012556,1.0902052969753957,73428
SRR5808811,44372,0.006172569868370416,1.1247295591814659,125171
SRR5808812,49479,0.006401485529728708,1.164817397279654,154873
SRR5808813,46931,0.006312474572295971,1.1543968805267308,144152
SRR5808814,33940,0.005608281173312902,1.1249852681202122,86361
SRR5808817,28093,0.005289091355610279,1.1334318157548144,66674
SRR5808820,25788,0.005224006705538057,1.138261982317357,62752
SRR5808821,41858,0.006078160471057867,1.1479048210616847,119760
SRR5808822,32732,0.0056070843946976895,1.1361053403397288,84793
SRR5808823,58330,0.0068588185735253306,1.1293673924224241,182652
SRR5808824,47036,0.006323034511112542,1.1128922527425802,133403
SRR5808826,39613,0.005838319689365854,1.1147855501981672,100905
SRR5808827,37495,0.005937374017012516,1.1131750900120017,100267
SRR5808828,43724,0.006289083721725293,1.1384022504802853,130708
SRR5808829,27863,0.005416032799614016,1.127588558303126,67148
SRR5808830,25543,0.005317847873020007,1.1405668872098031,63163
SRR5808831,24483,0.005122261002752045,1.1296613977045298,56432
SRR5808832,21123,0.004966545999025727,1.1281304738910192,46496
SRR5808833,26790,0.00537755409678797,1.1472004479283315,67272
SRR5808834,26826,0.005372191695198594,1.1479348393349735,67794
SRR5898978,6706,0.006486471775151022,1.6913957649865792,96846
SRR5915270,43751,0.013795844749004707,1.6308541519050994,370272
SRR5915537,59271,0.009647139288072521,1.5002783823454977,376189
SRR5915611,57376,0.00941671642981249,1.4202976854433909,316987
SRR5915829,66014,0.01017224920160451,1.3487669282273458,315664
SRR5916712,61854,0.009892103658281925,1.6538865716041,409815
SRR5916806,46282,0.010458956563555945,2.224806620284344,474208
SRR5917137,53988,0.008526747048527657,1.6210268948655258,318427
SRR5918694,59055,0.012289114879356192,1.4639488612310558,404025
SRR5924194,13021,0.00697888998206022,3.2609630596728363,571901
SRR5924453,13954,0.0076384018518372504,3.484986383832593,549002
SRR5924454,11604,0.007226154566498398,7.87206997587039,547065
SRR5924463,40032,0.00803940775815073,1.6384767186251,183103
SRR5924853,53400,0.010190010067376758,1.930440074906367,461398
SRR5947823,8540,0.009323730662715735,2.251814988290398,382012
SRR5997549,16689,0.006118920950213675,1.4543711426688237,65030
SRR6028289,6024,0.015933535472559816,1.5522078353253652,102883
SRR6028362,4645,0.013515300491714816,1.8099031216361678,80401
SRR6028422,6484,0.013359523423217069,1.6765885256014805,153302
SRR6028522,6211,0.013053896553560618,1.847689582997907,146542
SRR6038191,517,0.004413297148728293,29.038684719535784,56609
SRR6038254,1273,0.011632996933806542,3.7168106834249803,51703
SRR6038267,2130,0.006129062796395329,4.2244131455399065,104375
SRR6038390,5201,0.004989422218285564,3.479523168621419,228483
SRR6038404,1394,0.005977843804300161,4.524390243902439,45486
SRR6038515,832,0.0053416500597854655,7.616586538461538,36436
SRR6038532,4909,0.006446352082375392,3.4493786921980036,186289
SRR6054560,2256,0.018720910161718108,1.4261968085106382,29033
SRR6059112,4668,0.013381047929265286,1.818873179091688,52720
SRR6193124,49326,0.007862965305649552,2.230497100920407,581781
SRR6277122,3591,0.005850764556358965,2.069618490671122,379259
SRR6311221,7824,0.008365267795463066,2.311030163599182,83302
SRR6311222,9229,0.007684882205702873,4.111333838985805,133720
SRR6311223,10239,0.007730006663838217,3.4722140834065827,125463
SRR6311224,3659,0.011649211849235744,2.087318939600984,35089
SRR6323090,5920,0.026869694884179816,4.301604729729729,394026
SRR6323096,4899,0.025444686875439614,3.3343539497856707,323570
SRR6323100,4359,0.028912318593378655,2.831153934388621,189869
SRR6323122,1403,0.010395398770616774,14.280826799714896,245557
SRR6323129,7345,0.028722464826140364,3.5730428863172228,481132
SRR6323141,5883,0.024653205550250017,3.1064082950875402,336693
SRR6323148,8328,0.02525961081309383,2.7645292987512007,376372
SRR6323153,7235,0.027740843456549227,4.255079474775397,513730
SRR6323161,2954,0.02552823346230198,3.4453283683141502,175219
SRR6323163,558,0.015483983679637218,12.595878136200717,119700
SRR6323166,7916,0.020399258042986545,2.1423698837796867,242297
SRR6323168,5992,0.013173486642527361,2.6540387182910545,246326
SRR6323172,2477,0.018901173888339316,4.6887363746467505,275190
SRR6323178,5314,0.030470211841586468,2.907038012796387,287952
SRR6323182,3513,0.010146648607863648,19.32849416453174,321923
SRR6323184,5069,0.023501899935782746,2.7435391595975536,203207
SRR6323189,1702,0.01110122907135406,2.462984723854289,75073
SRR6323191,2331,0.011577029219739078,4.809094809094809,193997
SRR6323206,2694,0.02710277841527366,4.305308092056421,174835
SRR6323215,5341,0.02370389106883497,2.7955439056356486,235090
SRR6323217,4431,0.02374348081126126,5.65572105619499,408447
SRR6323218,6765,0.025454416350588076,6.158019216555802,541057
SRR6323223,7050,0.024753901465330776,4.18063829787234,433431
SRR6323225,3310,0.02230017883488157,2.9209969788519636,148245
SRR6323232,5674,0.02803295611125469,2.7967042650687346,244442
SRR6323236,6578,0.025138641524687252,2.7179233809668593,295735
SRR6323241,3835,0.023244595143999694,2.6883963494132987,150660
SRR6323280,8101,0.02712718396476121,3.632699666707814,520534
SRR6323286,9401,0.026198568134528175,2.8730454206999254,468186
SRR6323294,10774,0.024453804150885817,1.9099684425468721,245773
SRR6323298,4202,0.013179953108776808,2.315564017134698,119317
SRR6323302,5030,0.02085122638412773,3.271769383697813,324979
SRR6323305,4990,0.024385251447953254,3.9948897795591183,368595
SRR6323306,3086,0.01585313884544716,7.619572261827608,464690
SRR6323308,3460,0.01861311684477677,4.06835260115607,401919
SRR6323326,3114,0.015484790344729629,3.466120745022479,255319
SRR6323333,5883,0.025585783547256057,3.57377188509264,324810
SRR6323340,4828,0.019263449950102842,6.122410936205468,535402
SRR6323352,3090,0.020611941517736643,7.989482200647249,329445
SRR6323353,4686,0.01974919200905524,3.3393085787451984,399067
SRR6323366,4606,0.013482098147302743,3.448002605297438,273361
SRR6323374,8201,0.025548164974341817,2.5207291793683697,324149
SRR6323392,7221,0.026601645548178465,2.616396620966625,345920
SRR6323398,7372,0.027672931365778166,3.6001763429191533,445892
SRR6323404,2068,0.025377458710467905,4.210106382978723,107582
SRR6323417,3160,0.01935686095306586,3.4700949367088607,249223
SRR6323418,2326,0.015367591823353653,3.633061049011178,185927
SRR6323426,9014,0.025384299831644745,2.279343243842911,338937
SRR6323427,7294,0.028601728073828003,3.906704140389361,480821
SRR6323430,2580,0.019359105941324693,8.040697674418604,241919
SRR6323436,5511,0.0253643932801979,2.8784249682453273,240524
SRR6323439,4918,0.025217488661678812,3.419682797885319,290949
SRR6323442,5322,0.013693151479548481,2.690529875986471,162136
SRR6323448,6290,0.012715662595554197,2.7590620031796504,218701
SRR6323449,6492,0.02119319510892686,3.5576093653727665,302678
SRR6323454,3361,0.011571575335156183,4.8060101160368935,370284
SRR6323459,3692,0.01772475738838541,5.002979414951246,394824
SRR6323496,10426,0.019086876094163714,2.7886054095530404,400867
SRR6323523,5528,0.01929099437468242,3.3525687409551375,294504
SRR6323525,3372,0.01628091021264957,19.03603202846975,411229
SRR6323528,12453,0.023258267866392852,2.568497550790974,402606
SRR6323531,6957,0.02499935246298888,2.875449187868334,394076
SRR6323540,7115,0.024866873910762213,2.686015460295151,352286
SRR6323545,7958,0.027288994070338562,3.466323196783111,520882
SRR6323551,3434,0.029981014724548408,3.1437099592312174,226578
SRR6403508,39252,0.013557172051186934,1.4668679302965455,275773
SRR6415003,11884,0.0065753572118097394,1.4241837765062269,157529
SRR6415005,18946,0.0076445840011936965,1.7942045814419931,219048
SRR6429753,3583,0.003967148944320374,3.0861010326542004,17668
SRR6429754,2993,0.004022483663973472,2.984129635816906,14332
SRR6429830,28855,0.005879183082110998,1.092600935713048,81018
SRR6459198,30598,0.0060694585280575775,1.1128178312307995,97419
SRR6459199,18848,0.0052036399875044995,1.0948907045840408,48532
SRR6490001,9746,0.004866461408689476,2.039605992201929,89225
SRR6490002,22305,0.00536251784224759,1.8801613987895092,253284
SRR6490003,38026,0.006264579080316378,1.8146794298637774,372596
SRR6490004,16370,0.005625381619510639,3.3085522296884546,330905
SRR6490005,19141,0.005161310614009414,2.341596572801839,268910
SRR6490006,15811,0.005543431218479838,1.9277718044399468,198335
SRR6519253,7455,0.007134806139732382,1.776190476190476,113905
SRR6519254,8904,0.0063239945280165605,1.7710017969451932,129664
SRR6519255,7731,0.006690006763659076,1.9198033889535635,141618
SRR6519256,7495,0.007176023559210291,1.7838559039359574,113137
SRR6713625,25417,0.00893234359502526,2.098556084510367,451425
SRR6713626,32196,0.009502128273735585,1.9473692384147099,465997
SRR6713627,24424,0.008645296429852848,2.1789223714379298,390865
SRR6713628,20433,0.008453221847401146,2.165614447217736,448098
SRR6713629,22326,0.009309215677201646,2.631864194213025,605294
SRR6713630,22543,0.00908503640980063,2.6569223262209998,559143
SRR6713631,31939,0.011102928125889071,1.9133191396098814,393393
SRR6713632,34063,0.011427152883503551,1.7545283738954291,417679
SRR6713633,31775,0.011239677336159543,1.9903225806451612,413001
SRR6713634,33041,0.010876845323298915,1.7444841257831178,388483
SRR6713635,32086,0.011208226983972988,1.8183319827962352,389683
SRR6713636,33171,0.011034916740473324,1.7941876940701216,386377
SRR6714102,6926,0.020677693389428153,3.2779382038694775,333464
SRR6714105,9550,0.022453385425465485,2.5570680628272253,378505
SRR6714146,5148,0.022952370396977416,3.064005439005439,287382
SRR6714200,6450,0.02223299212420409,2.773953488372093,226971
SRR6727991,7680,0.005373402096389077,1.6094401041666666,176649
SRR6765258,3653,0.009894254737689989,1.3246646591842322,23878
SRR6765262,7246,0.011924097167992018,1.1910709356886557,38560
SRR7110451,6141,0.00782906473305791,3.3546653639472397,203964
